product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
irc;off;tls;besteffort;auto;amr-wb-16000;ulpfec;720;off;on;913;2856;1518;2173;ippi;off;tcp;off;true;auto;ulpfec;240;off;off;980;4780;3612;866
icq;off;tls;besteffort;false;auto;rtx;1080;on;off;1308;4471;328;307;googletalk;on;tcp;besteffort;false;g722-16000;ulpfec;480;on;off;1225;4833;3879;3179
googletalk;off;tcp;besteffort;true;opus-48000;ulpfec;360;on;on;1250;2288;2428;2743;icq;on;auto;on;auto;speex-16000;red;480;on;on;1324;2793;1218;4413
iptel.org;off;tcp;off;auto;amr-wb-16000;red;240;off;off;1386;3567;4763;2222;icq;off;udp;on;false;ilbc-8000;red;240;on;off;518;1466;4870;4408
sip;off;tcp;besteffort;auto;silk-24000;vp8;360;off;off;538;4826;4623;2709;sip;on;tcp;on;auto;silk-8000;vp8;720;off;off;511;2341;3051;3008
icq;off;udp;on;false;ilbc-8000;vp8;360;on;on;1270;167;4233;3225;googletalk;off;udp;on;false;auto;h264;240;off;off;1487;273;4525;4582
aim;on;udp;besteffort;auto;telephone-event-80000;vp8;480;off;off;1250;2415;2456;3838;googletalk;on;tcp;off;auto;auto;rtx;1080;on;on;1092;2814;1838;3371
icq;on;auto;off;false;silk-8000;ulpfec;360;on;on;1448;3621;771;826;irc;on;tcp;besteffort;true;ilbc-8000;auto;360;off;on;546;3305;2024;509
aim;on;auto;besteffort;false;g722-16000;ulpfec;1080;off;off;744;4670;2271;4032;icq;on;tls;on;true;silk-24000;vp8;360;on;off;1031;373;737;4944
icq;on;tcp;besteffort;true;ilbc-8000;red;360;on;on;571;822;1055;4668;googletalk;off;tcp;off;true;g722-16000;auto;240;on;off;796;1964;4776;3330
googletalk;off;udp;on;true;silk-12000;rtx;480;on;on;1129;3258;4067;3507;h323;on;tls;besteffort;true;pcmu-8000;auto;240;off;on;1122;1719;3656;1025
iptel.org;on;tls;off;auto;pcmu-8000;red;240;off;off;934;1140;2904;1238;sip;off;tls;off;true;silk-8000;red;360;off;on;1394;2199;2992;2961
sip;off;auto;off;false;silk-16000;h264;360;off;on;877;3843;4557;3842;irc;off;udp;besteffort;true;opus-48000;h264;480;on;on;505;216;3026;2881
icq;off;tcp;besteffort;false;silk-12000;ulpfec;240;off;on;532;1297;2477;4995;sip;on;tls;off;auto;pcma-8000;ulpfec;480;on;on;1096;4977;1147;3184
ippi;off;tcp;besteffort;auto;speex-32000;red;1080;on;off;604;4846;753;3738;h323;off;tls;on;auto;opus-48000;auto;240;on;off;1222;2092;1956;2257
icq;off;tcp;besteffort;false;g722-16000;vp8;240;on;off;522;888;4397;2040;iptel.org;on;tls;on;true;gsm-8000;red;720;off;on;1372;994;4634;2485
aim;on;udp;off;auto;silk-24000;red;480;off;off;907;2652;4954;151;h323;off;auto;on;auto;speex-16000;ulpfec;360;on;off;918;3134;4981;486
aim;off;tls;off;auto;pcmu-8000;rtx;1080;on;off;989;252;883;3444;sip;off;tls;off;true;silk-16000;auto;240;on;on;1035;1015;1779;3194
h323;off;tls;on;false;speex-32000;h264;240;off;on;545;826;2168;1005;iptel.org;off;tcp;besteffort;false;silk-12000;h264;360;off;on;564;1938;1413;2416
h323;on;tls;off;true;silk-12000;red;720;on;off;1277;3929;1154;868;icq;on;auto;on;false;silk-8000;vp8;240;off;off;861;888;4482;2946
ippi;off;tcp;besteffort;true;ilbc-8000;rtx;1080;off;off;1374;3499;3672;643;iptel.org;on;udp;off;false;pcma-8000;h264;720;on;on;1202;3478;1201;4485
iptel.org;on;tls;besteffort;auto;amr-wb-16000;h264;720;off;on;1270;1473;4407;1823;h323;on;tls;off;true;ilbc-8000;ulpfec;360;off;on;503;3789;3938;2574
aim;off;tls;off;false;gsm-8000;ulpfec;720;on;off;544;2246;2882;123;aim;on;auto;on;true;gsm-8000;h264;240;on;off;1389;4194;1017;4970
iptel.org;on;auto;besteffort;auto;gsm-8000;red;720;off;off;851;4570;4838;1055;sip;off;tls;besteffort;false;pcmu-8000;red;360;off;on;563;794;1239;2615
icq;off;udp;besteffort;false;auto;ulpfec;1080;off;on;1159;93;2175;3799;icq;on;auto;on;false;telephone-event-80000;auto;360;off;on;934;2640;2119;1907
sip;on;tls;off;auto;silk-16000;vp8;480;on;on;671;3105;4569;442;irc;on;tls;besteffort;false;telephone-event-80000;red;1080;on;on;886;1917;2123;2347
googletalk;off;auto;off;false;gsm-8000;rtx;480;on;off;524;2735;2880;4925;irc;on;auto;on;false;speex-32000;red;240;off;off;1035;3968;920;2651
googletalk;on;tcp;besteffort;auto;speex-32000;red;1080;on;off;1316;1081;1155;1417;ippi;on;tls;off;false;silk-16000;red;360;off;on;522;4576;4809;2976
ippi;off;tls;on;false;silk-12000;vp8;720;off;off;1334;2448;2430;4198;h323;off;tcp;off;auto;speex-8000;ulpfec;720;on;off;516;4759;2302;237
irc;on;auto;on;true;opus-48000;auto;360;off;on;1299;4463;3624;918;sip;off;tcp;on;true;opus-48000;vp8;480;off;off;507;1018;1501;1927
icq;off;tcp;off;auto;silk-8000;auto;720;off;on;667;181;4863;1845;icq;off;tls;besteffort;false;pcma-8000;auto;360;on;off;979;941;4214;2790
sip;off;tls;besteffort;true;silk-8000;vp8;240;on;off;1388;4868;2912;4425;iptel.org;off;udp;besteffort;auto;gsm-8000;vp8;480;on;on;998;3601;671;620
ippi;on;tcp;off;true;silk-16000;vp8;720;on;off;833;1603;569;4617;aim;off;tcp;besteffort;false;silk-8000;ulpfec;720;on;on;575;2773;852;1068
iptel.org;on;auto;off;false;gsm-8000;ulpfec;360;on;off;1436;1555;4645;1155;sip;on;tls;besteffort;true;opus-48000;vp8;1080;off;off;1089;735;2577;1283
ippi;on;udp;off;false;speex-16000;red;720;off;on;1466;3995;981;187;iptel.org;off;tls;off;auto;silk-16000;auto;480;off;off;726;163;4960;3713
aim;on;tcp;on;false;silk-16000;red;720;on;off;839;165;1458;4924;aim;on;auto;besteffort;true;speex-16000;red;360;off;off;987;3663;4171;4598
ippi;off;udp;off;false;silk-8000;red;1080;off;on;738;2825;3339;3305;irc;off;tcp;off;false;speex-8000;red;720;on;off;834;125;3606;4569
h323;on;udp;off;auto;silk-16000;ulpfec;360;off;off;1064;320;2926;2738;googletalk;off;auto;off;auto;silk-16000;auto;720;on;off;1223;3306;2898;854
h323;on;udp;on;auto;telephone-event-80000;vp8;720;on;on;1171;4559;4865;2621;irc;off;udp;off;true;pcma-8000;ulpfec;360;off;on;1203;4118;4993;2495
iptel.org;on;tcp;off;auto;speex-32000;rtx;720;off;on;836;793;4728;4753;googletalk;on;auto;on;false;gsm-8000;h264;360;on;on;827;2459;1445;4028
iptel.org;off;tls;besteffort;true;silk-16000;red;240;off;off;1032;3840;3227;560;irc;on;udp;on;false;speex-8000;h264;480;off;off;906;4081;4791;1549
aim;off;auto;off;auto;silk-16000;ulpfec;1080;off;off;1117;4957;3731;4109;h323;on;auto;on;true;silk-8000;rtx;1080;off;on;1141;2735;4094;421
irc;off;udp;on;auto;telephone-event-80000;auto;1080;off;off;759;4914;4162;4886;icq;on;tcp;besteffort;false;ilbc-8000;red;240;on;off;1273;2900;2931;3655
aim;on;udp;on;false;silk-24000;ulpfec;480;on;on;616;937;1129;2164;h323;on;udp;on;false;gsm-8000;vp8;720;on;off;1480;4091;4797;1286
h323;off;tls;off;auto;speex-16000;red;720;on;on;1302;2077;4921;3476;ippi;off;udp;besteffort;auto;silk-12000;rtx;1080;on;off;1222;4698;718;2058
h323;off;auto;on;true;pcma-8000;red;240;on;on;842;3835;3215;3622;iptel.org;off;udp;on;false;gsm-8000;auto;480;off;off;953;646;970;1549
h323;off;auto;on;true;pcma-8000;auto;480;off;off;1135;349;3054;1921;sip;on;udp;off;false;auto;auto;360;off;on;1281;3921;3825;2105
ippi;off;tls;off;true;opus-48000;red;480;off;on;1182;2077;2406;2586;h323;off;tls;besteffort;auto;telephone-event-80000;rtx;720;on;on;1251;1328;2759;2485
h323;off;auto;besteffort;false;auto;h264;1080;on;on;1231;4288;4432;2220;irc;off;udp;off;false;opus-48000;auto;240;on;on;877;385;2944;348
iptel.org;on;tls;on;false;silk-16000;h264;1080;off;off;766;4039;638;1187;googletalk;off;udp;besteffort;auto;telephone-event-80000;auto;360;off;off;942;1728;1047;3494
sip;on;tcp;off;true;g722-16000;rtx;480;off;off;1021;4690;4690;4981;irc;off;udp;off;true;silk-24000;ulpfec;480;on;on;1119;4592;3487;1278
irc;on;tcp;on;true;silk-8000;ulpfec;240;on;on;1049;1835;2795;3559;icq;on;tcp;off;auto;silk-8000;rtx;240;on;on;1290;2848;2572;713
sip;on;udp;off;auto;pcmu-8000;rtx;240;off;off;1059;3049;4786;2346;aim;on;tls;on;auto;speex-32000;vp8;720;off;off;600;3994;4060;682
aim;off;udp;besteffort;true;opus-48000;rtx;240;off;off;667;2164;1859;80;h323;off;tcp;off;auto;silk-24000;ulpfec;240;off;on;947;848;2914;4546
h323;on;tcp;off;true;opus-48000;vp8;480;on;on;889;1809;2334;4027;icq;off;auto;off;false;silk-8000;auto;360;off;off;849;126;1606;3820
ippi;on;udp;off;true;speex-8000;auto;240;on;on;509;4633;4826;3720;aim;on;tls;besteffort;auto;speex-32000;h264;240;on;on;682;1698;3429;2353
icq;on;tcp;off;true;silk-16000;red;480;on;off;1317;4448;3591;3038;ippi;on;tls;besteffort;auto;speex-32000;vp8;480;on;on;1100;924;2867;3321
aim;on;udp;besteffort;auto;silk-16000;red;240;off;off;1098;2809;1666;2141;ippi;off;tls;on;auto;silk-8000;ulpfec;1080;off;off;755;2038;2329;713
aim;on;auto;besteffort;true;pcmu-8000;auto;720;off;off;765;1714;3456;2430;sip;off;auto;off;auto;speex-16000;rtx;480;off;off;1464;2626;3499;2263
h323;off;udp;off;true;silk-12000;red;360;on;on;1397;2741;1968;356;sip;on;tcp;besteffort;true;amr-wb-16000;auto;480;off;on;869;2113;4373;1593
aim;on;udp;besteffort;true;silk-8000;vp8;1080;on;off;533;3835;397;2186;iptel.org;off;tcp;besteffort;true;auto;ulpfec;720;off;on;1213;3866;4272;4060
iptel.org;on;tls;besteffort;auto;ilbc-8000;auto;360;off;on;756;1951;3411;922;iptel.org;off;tls;besteffort;false;gsm-8000;h264;480;off;on;1288;4050;3727;2781
ippi;on;tls;besteffort;false;speex-32000;h264;480;off;off;556;1737;3728;387;icq;on;tls;besteffort;auto;opus-48000;ulpfec;240;off;on;1359;4699;1374;893
ippi;off;udp;besteffort;false;silk-12000;rtx;480;off;on;1479;2522;3049;3715;googletalk;off;auto;off;true;speex-32000;auto;1080;off;on;1194;396;2010;489
sip;on;tls;on;true;gsm-8000;red;720;on;off;1107;2769;1191;3568;ippi;off;udp;off;true;silk-8000;h264;360;on;off;547;2098;2524;4658
sip;off;tls;besteffort;false;silk-24000;h264;480;on;on;1059;4437;1423;1556;icq;on;auto;besteffort;true;silk-12000;h264;480;off;off;775;4556;3293;1708
ippi;off;tls;off;false;silk-12000;h264;720;on;off;1293;644;4170;3447;aim;off;udp;besteffort;true;silk-24000;auto;1080;on;on;528;4118;1928;1597
irc;off;udp;off;auto;gsm-8000;vp8;1080;on;on;1044;107;3899;2040;sip;off;udp;on;auto;silk-24000;rtx;240;on;on;1158;937;3644;1047
iptel.org;on;tls;off;true;speex-32000;auto;360;off;on;910;4094;2094;2721;ippi;off;tls;off;auto;speex-32000;ulpfec;1080;off;off;1342;1501;522;4735
ippi;on;tls;besteffort;auto;gsm-8000;ulpfec;720;off;off;1276;3584;1270;947;irc;on;auto;on;true;gsm-8000;h264;480;off;on;986;1831;3327;1537
aim;off;tcp;on;false;ilbc-8000;h264;360;on;on;1434;1651;4038;3776;h323;off;tcp;off;true;pcmu-8000;h264;240;on;off;786;1729;1103;1272
sip;on;tls;besteffort;false;ilbc-8000;red;1080;on;off;561;3990;3971;433;aim;off;auto;off;false;ilbc-8000;ulpfec;720;on;off;1332;1110;77;3754
irc;off;tls;off;false;gsm-8000;h264;240;off;off;516;3910;650;4817;icq;off;auto;besteffort;true;speex-8000;vp8;360;on;off;1363;4803;1858;1702
googletalk;off;tls;off;true;speex-16000;rtx;240;off;on;523;1199;3433;3318;icq;off;tcp;on;true;auto;rtx;720;off;off;735;2580;3953;3464
icq;on;tls;on;true;telephone-event-80000;rtx;360;on;off;973;1052;3275;3873;iptel.org;on;udp;off;true;amr-wb-16000;auto;1080;on;off;589;3717;4160;4541
h323;off;tls;off;true;auto;red;480;off;off;953;4153;1260;519;h323;off;auto;on;false;speex-32000;vp8;240;on;off;1191;1428;4675;2499
h323;on;tls;off;true;silk-8000;rtx;360;off;on;570;2586;2391;908;icq;off;tls;besteffort;false;telephone-event-80000;vp8;360;off;on;1254;932;4596;695
irc;off;auto;besteffort;auto;g722-16000;rtx;240;on;off;918;4786;773;4809;sip;off;auto;on;false;telephone-event-80000;rtx;480;on;on;1124;3849;315;1071
aim;off;tls;off;auto;telephone-event-80000;vp8;720;on;off;963;1440;649;826;googletalk;on;tls;besteffort;false;ilbc-8000;red;240;off;off;689;4547;158;365
h323;off;tls;off;false;speex-8000;ulpfec;1080;on;on;574;2075;3136;1985;ippi;on;auto;off;auto;g722-16000;vp8;360;off;on;1414;1395;1902;3827
irc;off;udp;besteffort;auto;telephone-event-80000;rtx;480;off;on;842;522;1654;341;googletalk;on;tls;besteffort;false;g722-16000;vp8;480;off;off;1070;373;4437;4902
h323;on;tls;on;true;g722-16000;red;240;off;off;1262;4356;1436;2059;sip;on;tls;off;true;speex-32000;vp8;720;off;off;1386;3215;4444;2221
icq;on;auto;off;auto;speex-8000;red;480;on;off;768;3536;995;2484;ippi;off;udp;on;false;speex-8000;red;360;off;on;632;189;1326;4380
googletalk;on;auto;besteffort;false;pcma-8000;vp8;720;on;on;880;698;831;323;h323;off;tcp;off;true;silk-16000;ulpfec;480;on;on;767;4907;2646;965
sip;off;tls;off;true;silk-12000;h264;240;on;on;1428;2080;2324;4617;h323;off;tls;off;true;telephone-event-80000;h264;240;off;off;899;911;195;2508
h323;off;tcp;on;false;g722-16000;rtx;240;on;off;1466;2845;2931;2941;iptel.org;off;tcp;besteffort;false;pcmu-8000;vp8;720;off;on;1357;4883;4725;1415
icq;off;udp;off;false;auto;rtx;720;on;off;1357;1478;3754;2608;icq;off;udp;on;false;speex-16000;h264;1080;off;off;730;4302;4700;2558
googletalk;off;tcp;off;auto;gsm-8000;red;1080;off;on;1488;4513;3513;153;aim;on;udp;off;true;g722-16000;rtx;480;on;off;575;766;3366;812
irc;on;auto;besteffort;true;silk-12000;h264;240;on;on;974;3206;444;3959;ippi;off;tls;on;auto;gsm-8000;red;720;on;on;878;1746;3475;3194
irc;on;udp;on;false;silk-24000;red;360;off;on;1459;4191;394;461;h323;on;tcp;on;false;opus-48000;rtx;720;off;on;1361;4867;4165;991
icq;on;tls;besteffort;auto;speex-32000;red;240;on;on;988;2996;2508;1921;sip;off;udp;besteffort;auto;speex-8000;red;1080;off;off;1440;3893;2355;2134
h323;on;auto;off;false;telephone-event-80000;h264;240;off;off;1001;2878;1430;2764;googletalk;on;tcp;off;true;silk-8000;ulpfec;1080;on;off;789;3457;2631;3216
icq;on;auto;on;true;silk-24000;auto;360;off;on;756;4430;1928;4554;googletalk;off;tcp;besteffort;true;speex-8000;rtx;480;on;off;754;1777;1955;4324
iptel.org;off;tcp;off;true;silk-24000;red;360;off;on;566;671;2433;931;ippi;on;tls;off;auto;gsm-8000;h264;720;on;on;519;3869;906;1775
googletalk;on;udp;besteffort;true;speex-32000;auto;1080;on;off;1448;202;1494;1977;irc;on;tcp;besteffort;false;silk-12000;red;360;off;off;988;3507;505;1618
iptel.org;on;udp;on;false;silk-12000;ulpfec;360;off;off;1427;205;569;3783;ippi;on;auto;off;auto;telephone-event-80000;h264;1080;on;on;975;3212;2494;1311
aim;on;udp;besteffort;auto;opus-48000;red;1080;off;on;1310;1562;456;1497;aim;on;tls;on;true;pcma-8000;auto;360;on;off;987;3694;2456;523
googletalk;off;auto;besteffort;false;silk-24000;h264;360;on;on;1142;4475;3083;251;iptel.org;off;auto;besteffort;false;opus-48000;vp8;240;off;on;551;65;1432;511
ippi;off;tcp;besteffort;auto;ilbc-8000;red;720;off;off;1448;734;1946;1101;iptel.org;on;auto;off;false;gsm-8000;h264;720;on;off;625;1626;743;3392
aim;off;auto;besteffort;auto;opus-48000;h264;480;on;on;1086;3891;2621;2270;irc;on;udp;off;true;g722-16000;rtx;240;on;off;1220;2315;3120;3958
aim;off;tls;off;true;auto;red;480;off;on;891;399;1242;4578;ippi;on;tls;off;auto;silk-12000;red;720;on;on;524;1057;395;1312
sip;off;udp;on;false;telephone-event-80000;vp8;720;on;on;1190;2700;4710;459;googletalk;off;udp;on;true;speex-8000;ulpfec;480;off;off;833;3019;1301;3287
h323;on;tls;on;true;silk-16000;vp8;360;off;on;525;2287;4712;2554;iptel.org;on;tls;besteffort;false;telephone-event-80000;auto;240;off;off;869;1410;3108;3876
aim;off;auto;off;false;silk-16000;vp8;360;on;on;1301;4872;2360;174;iptel.org;on;tls;on;auto;silk-8000;rtx;480;on;on;619;3152;1712;4799
aim;on;tls;besteffort;auto;telephone-event-80000;vp8;360;off;on;1085;4971;4083;2620;googletalk;off;tls;on;true;ilbc-8000;h264;720;on;off;635;652;4018;2771
googletalk;off;udp;besteffort;auto;silk-24000;auto;240;on;on;1124;3411;1112;3390;sip;on;auto;on;auto;silk-12000;auto;480;on;on;1425;858;182;2150
googletalk;on;udp;off;true;amr-wb-16000;vp8;360;off;on;913;4451;3869;983;googletalk;on;tls;besteffort;true;auto;h264;1080;off;on;882;1058;1806;3514
ippi;off;tls;off;auto;amr-wb-16000;rtx;360;off;on;778;412;587;1676;ippi;off;udp;off;false;silk-16000;red;720;off;off;555;3462;3174;3986
googletalk;on;tcp;on;false;telephone-event-80000;h264;720;off;off;1468;4350;4988;4868;icq;off;auto;besteffort;auto;telephone-event-80000;auto;720;off;off;1423;1886;1143;105
h323;on;tcp;on;false;speex-8000;ulpfec;240;off;off;1386;4666;3870;3454;h323;off;tls;on;auto;opus-48000;auto;480;off;off;742;4922;4642;3730
h323;off;auto;on;false;opus-48000;ulpfec;1080;off;on;1139;1992;718;3508;irc;on;auto;off;auto;speex-32000;auto;360;off;off;770;2320;2542;4221
googletalk;off;auto;besteffort;auto;opus-48000;auto;360;on;off;712;176;4958;1010;irc;off;udp;on;true;g722-16000;rtx;720;on;on;1319;4309;2093;1331
ippi;off;tcp;on;auto;g722-16000;auto;240;on;off;1024;3806;1371;812;aim;off;tls;on;true;telephone-event-80000;ulpfec;480;off;off;503;289;2787;1877
aim;off;tls;off;auto;silk-16000;auto;240;on;off;1329;1022;2809;1930;googletalk;on;tls;off;auto;g722-16000;ulpfec;240;on;off;727;2763;142;3699
sip;off;tcp;on;auto;silk-12000;h264;1080;on;on;900;2423;2946;143;sip;off;auto;besteffort;auto;pcma-8000;auto;240;off;on;855;2648;640;244
iptel.org;on;tls;off;auto;pcma-8000;auto;360;on;off;1213;2231;1777;3494;icq;off;tcp;on;true;gsm-8000;auto;1080;on;on;1424;4877;3654;484
sip;off;auto;off;auto;telephone-event-80000;red;1080;on;off;1047;4850;1589;2178;sip;off;tls;off;true;speex-32000;rtx;480;off;off;918;4657;2863;4295
googletalk;on;tls;on;false;gsm-8000;vp8;480;on;off;630;3989;2924;2882;h323;off;tcp;besteffort;true;silk-12000;vp8;1080;off;off;1150;3665;2906;2118
h323;on;tls;on;false;pcmu-8000;h264;360;on;off;537;158;974;2156;icq;off;udp;besteffort;auto;telephone-event-80000;rtx;360;on;on;1009;1626;4480;2916
irc;off;tcp;on;true;silk-24000;red;360;off;off;1059;2979;3882;4160;irc;on;tls;on;true;speex-16000;auto;720;off;off;1032;4424;1031;1139
irc;on;udp;on;false;gsm-8000;auto;1080;off;off;547;1400;2549;2917;sip;off;tls;off;true;silk-16000;h264;360;on;off;1478;1285;925;4790
sip;on;udp;on;true;auto;auto;720;off;off;621;3685;1264;3076;irc;off;tcp;on;false;telephone-event-80000;ulpfec;240;on;on;1221;306;3720;4512
ippi;on;udp;besteffort;false;g722-16000;red;360;off;off;507;3759;3129;3077;h323;on;udp;besteffort;false;pcma-8000;vp8;1080;on;on;1256;1220;2406;650
googletalk;off;udp;on;false;gsm-8000;ulpfec;480;on;on;1172;3429;246;3305;icq;off;udp;off;auto;opus-48000;red;480;on;on;1208;3959;2983;2506
iptel.org;on;auto;off;false;amr-wb-16000;h264;1080;on;off;890;4972;1669;821;iptel.org;on;udp;on;true;silk-16000;rtx;480;on;on;799;588;3114;1466
iptel.org;off;udp;off;auto;opus-48000;ulpfec;720;off;on;919;1763;3684;2822;sip;off;tcp;off;true;opus-48000;h264;240;on;on;572;4663;4110;4557
iptel.org;on;udp;off;auto;auto;rtx;360;on;off;1062;2103;3979;2832;ippi;on;tcp;on;false;amr-wb-16000;vp8;1080;on;off;1116;862;1122;1512
sip;on;udp;besteffort;auto;pcmu-8000;rtx;720;on;off;526;3114;2228;72;sip;off;tls;on;true;pcmu-8000;ulpfec;1080;off;off;847;3764;4704;3070
googletalk;off;tls;off;auto;speex-16000;auto;1080;on;on;879;2848;4543;1829;h323;on;auto;on;auto;silk-8000;ulpfec;360;on;on;771;754;1395;4292
aim;on;udp;besteffort;auto;telephone-event-80000;auto;240;on;off;919;4905;638;849;aim;off;udp;off;auto;silk-16000;vp8;240;on;on;786;1908;1481;750
irc;off;tls;off;true;silk-12000;auto;720;off;on;659;4425;410;4842;icq;off;udp;on;false;speex-16000;red;240;on;off;1374;601;1653;3342
iptel.org;on;tls;on;true;speex-32000;red;360;on;on;677;439;3039;3090;sip;on;auto;besteffort;auto;pcma-8000;vp8;360;on;on;1326;4035;3419;2563
aim;off;tcp;off;true;ilbc-8000;h264;360;on;on;987;1687;2055;3092;iptel.org;on;udp;on;false;silk-12000;h264;240;on;off;1172;1652;3160;1937
h323;on;tls;on;true;silk-24000;auto;240;on;off;652;3727;4102;4850;aim;on;udp;off;auto;speex-16000;ulpfec;1080;off;on;654;1445;1276;2385
googletalk;off;udp;on;true;ilbc-8000;auto;1080;on;off;792;4208;3590;1868;h323;off;tls;off;true;silk-16000;ulpfec;480;on;on;739;3380;928;2211
googletalk;off;udp;off;false;opus-48000;vp8;1080;off;on;609;4120;3744;2149;icq;on;auto;on;auto;pcma-8000;red;480;off;on;873;1850;2390;1280
icq;on;tcp;on;false;silk-12000;vp8;1080;on;on;1364;1350;932;1833;googletalk;off;auto;on;false;silk-12000;ulpfec;240;off;on;1116;483;793;2103
icq;off;tcp;off;auto;silk-12000;red;1080;on;off;856;4573;2031;3683;irc;off;udp;on;true;telephone-event-80000;ulpfec;720;on;off;836;2122;2785;2765
irc;on;udp;off;false;telephone-event-80000;ulpfec;1080;on;on;603;400;1109;471;h323;on;udp;besteffort;auto;pcma-8000;rtx;360;on;off;878;4617;3130;2884
irc;off;udp;on;auto;silk-8000;ulpfec;480;off;off;515;2507;1661;3490;irc;off;tls;on;true;silk-24000;auto;1080;off;on;1214;1761;1529;3199
irc;off;auto;off;true;silk-24000;ulpfec;480;off;off;710;523;1783;290;aim;off;tls;besteffort;false;telephone-event-80000;rtx;720;on;off;1494;2649;2624;4765
h323;off;tls;off;true;speex-8000;vp8;480;on;on;974;4215;2494;4111;ippi;on;udp;off;false;amr-wb-16000;rtx;240;off;on;1236;1754;2275;4388
sip;off;tcp;besteffort;auto;pcma-8000;h264;1080;on;off;552;4717;1555;1727;sip;off;udp;besteffort;true;pcmu-8000;rtx;1080;off;off;961;3575;4281;2573
irc;on;udp;besteffort;auto;telephone-event-80000;rtx;720;on;off;1065;1176;691;2415;ippi;off;tcp;off;true;speex-16000;rtx;1080;off;off;516;3437;695;2667
aim;off;udp;on;false;pcmu-8000;h264;720;off;off;1269;2152;1185;491;irc;off;tls;besteffort;auto;silk-12000;ulpfec;240;off;off;1414;4185;4051;4804
icq;off;udp;on;false;telephone-event-80000;red;240;off;on;839;4480;4037;923;aim;off;tcp;on;false;pcma-8000;auto;240;off;off;1139;2176;2618;2731
googletalk;on;tls;on;true;silk-24000;red;360;off;off;667;207;681;762;aim;on;udp;besteffort;true;ilbc-8000;ulpfec;1080;off;off;703;3889;240;4492
ippi;off;tcp;besteffort;auto;silk-8000;rtx;480;on;on;1116;4984;2097;4142;icq;on;udp;on;false;ilbc-8000;ulpfec;360;on;on;807;4142;4406;828
iptel.org;off;auto;on;true;ilbc-8000;red;1080;on;off;1192;3614;3715;866;aim;off;tcp;besteffort;true;auto;auto;480;on;on;527;1121;1155;4646
googletalk;off;tls;besteffort;false;speex-32000;ulpfec;720;on;on;1355;1507;4653;3531;sip;off;udp;off;auto;pcma-8000;red;240;on;off;1024;1647;2339;1067
irc;on;tcp;on;auto;ilbc-8000;rtx;1080;on;on;1483;1594;2639;2049;googletalk;off;udp;besteffort;true;silk-24000;rtx;360;on;on;1385;2991;3004;957
ippi;on;udp;off;true;speex-16000;h264;720;on;off;1282;4240;3448;724;googletalk;on;udp;on;true;silk-12000;ulpfec;240;on;on;796;4686;2244;3449
aim;off;tcp;off;auto;gsm-8000;ulpfec;480;on;on;550;329;982;3405;aim;on;udp;on;false;opus-48000;auto;480;on;off;748;1639;211;4825
aim;on;tcp;on;true;speex-16000;h264;720;off;off;1110;1575;1319;1314;irc;off;tls;off;true;amr-wb-16000;h264;240;on;on;1067;4526;2833;3711
ippi;on;tls;on;true;ilbc-8000;red;720;on;off;1331;1942;3332;4683;aim;off;udp;off;false;speex-16000;ulpfec;360;off;off;936;2240;341;2486
ippi;on;auto;besteffort;true;telephone-event-80000;vp8;480;off;off;1433;273;616;2593;h323;on;tls;on;true;silk-24000;ulpfec;480;off;off;964;4703;4032;1325
ippi;on;udp;off;false;speex-32000;ulpfec;1080;on;on;1406;1351;2738;4244;h323;on;udp;off;false;silk-24000;rtx;480;off;on;878;2745;3248;1297
icq;on;auto;on;false;opus-48000;red;720;off;off;802;263;4644;4023;ippi;off;udp;on;auto;telephone-event-80000;red;360;on;on;1154;3842;835;4482
ippi;off;udp;besteffort;false;gsm-8000;ulpfec;240;on;on;1180;2374;4246;2872;iptel.org;on;tcp;on;false;ilbc-8000;rtx;360;on;on;669;2050;951;3159
ippi;off;tls;on;false;speex-32000;auto;480;off;on;996;4097;3293;2680;irc;off;udp;on;true;auto;h264;1080;off;off;520;1398;2626;632
icq;off;udp;off;true;amr-wb-16000;ulpfec;240;on;off;1131;2535;2290;1622;sip;on;tls;besteffort;auto;telephone-event-80000;rtx;1080;on;off;756;1019;1796;511
icq;off;udp;on;false;g722-16000;vp8;720;off;on;1166;593;2702;337;aim;off;tls;besteffort;false;amr-wb-16000;vp8;240;off;off;1133;3930;3115;391
ippi;off;udp;off;false;silk-24000;rtx;720;off;on;1383;1872;1727;4296;iptel.org;on;udp;besteffort;false;silk-24000;auto;720;on;off;879;3651;766;3699
ippi;on;auto;besteffort;true;silk-12000;h264;1080;off;on;1460;3927;617;3836;ippi;on;udp;off;false;telephone-event-80000;red;1080;on;off;877;4163;2833;1332
icq;on;tls;on;true;opus-48000;red;240;off;on;1216;1494;477;597;ippi;on;tcp;off;true;silk-24000;red;480;on;off;757;500;4455;4021
